大分県,0.42424242424242425,指定特定非営利活動法人の指定の手続等に関する条例の一部改正について,指定特定非営利活動法人の指定の手続等に関する条例の制定について,第七六号議案　指定特定非営利活動法人の指定の手続等に関する条例の制定について
大分県,0.0,工事請負契約の締結について,工事請負契約の締結について,第七八号議案　工事請負契約の締結について
大分県,0.6551724137931034,大分県営住宅等の設置及び管理に関する条例の一部改正について,大分農業文化公園の設置及び管理に関する条例の一部改正について,第八〇号議案　大分農業文化公園の設置及び管理に関する条例の一部改正について
大分県,0.46153846153846156,工事請負契約の締結について,工事請負契約の変更について,第八一号議案　工事請負契約の変更について
大分県,0.9230769230769231,工事請負契約の締結について,工事委託契約の変更について,第八二号議案　工事委託契約の変更について
大分県,0.0,大分県立学校職員及び大分県市町村立学校県費負担教職員定数条例の一部改正について,大分県立学校職員及び大分県市町村立学校県費負担教職員定数条例の一部改正について,第八三号議案　大分県立学校職員及び大分県市町村立学校県費負担教職員定数条例の一部改正について
大分県,0.42857142857142855,教育委員会委員の任命について,公安委員会委員の任命について,第八四号議案　公安委員会委員の任命について
大分県,0.3076923076923077,大分県立学校職員及び大分県市町村立学校県費負担教職員定数条例の一部改正について,大分県立学校職員及び大分県市町村立学校県費負担教職員定数条例の一部改正についてです。,まず、第八三号議案大分県立学校職員及び大分県市町村立学校県費負担教職員定数条例の一部改正についてです。
大分県,0.9642857142857143,平成２５年度大分県病院事業会計補正予算（第１号）について,平成二十四年度大分県一般会計補正予算（第三号）について,第八五号議案　平成二十四年度大分県一般会計補正予算（第三号）について
大分県,0.6785714285714286,平成２５年度大分県病院事業会計補正予算（第１号）について,平成二十四年度大分県電気事業会計補正予算（第一号）について,第八六号議案　平成二十四年度大分県電気事業会計補正予算（第一号）について
大分県,0.0,大分県税条例の一部改正について,大分県税条例の一部改正について,第八八号議案　大分県税条例の一部改正について
大分県,0.0,大分県介護職員処遇改善等促進基金条例の一部改正について,大分県介護職員処遇改善等促進基金条例の一部改正について,第九〇号議案　大分県介護職員処遇改善等促進基金条例の一部改正について
大分県,0.6896551724137931,大分県営住宅等の設置及び管理に関する条例の一部改正について,大分県動物の愛護及び管理に関する条例の一部改正について,第九一号議案　大分県動物の愛護及び管理に関する条例の一部改正について
大分県,0.9523809523809523,大分県港湾施設管理条例等の一部改正について,大分県産業振興条例等の一部改正について,第九二号議案　大分県産業振興条例等の一部改正について
大分県,0.46153846153846156,工事請負契約の締結について,工事請負契約の変更について,第九四号議案　工事請負契約の変更について
大分県,0.0,訴えの提起について,訴えの提起について,第九五号議案　訴えの提起について
大分県,0.0,工事請負契約の締結について,工事請負契約の締結について,第九六号議案　工事請負契約の締結について
大分県,0.0,大分県立学校の設置に関する条例の一部改正について,大分県立学校の設置に関する条例の一部改正について,第九七号議案　大分県立学校の設置に関する条例の一部改正について
大分県,0.0,工事請負契約の締結について,工事請負契約の締結について,第九八号議案　工事請負契約の締結について
大分県,0.0,職員の特殊勤務手当支給条例の一部改正について,職員の特殊勤務手当支給条例の一部改正について,第九九号議案　職員の特殊勤務手当支給条例の一部改正について
大分県,0.4166666666666667,平成２４年度大分県病院事業会計決算の認定について,平成二十三年度大分県病院事業会計決算の認定について,第一〇〇号議案　平成二十三年度大分県病院事業会計決算の認定について
大分県,0.8235294117647058,平成２４年度大分県工業用水道事業会計利益の処分及び決算の認定について,平成二十三年度大分県電気事業会計利益の処分及び決算の認定について,第一〇一号議案　平成二十三年度大分県電気事業会計利益の処分及び決算の認定について
大分県,0.29411764705882354,平成２４年度大分県工業用水道事業会計利益の処分及び決算の認定について,平成二十三年度大分県工業用水道事業会計利益の処分及び決算の認定について,第一〇二号議案　平成二十三年度大分県工業用水道事業会計利益の処分及び決算の認定について
大分県,0.38461538461538464,平成２４年度大分県一般会計歳入歳出決算の認定について,平成二十三年度大分県一般会計歳入歳出決算の認定について,第一〇三号議案　平成二十三年度大分県一般会計歳入歳出決算の認定について
